Date,Open,High,Low,Close,Adj Close,Volume,text
2014-07-25,96.849998,97.839996,96.639999,97.669998,91.931259,43469000,"The extracted text seems to consist of a series of Twitter updates (tweets) mentioning Apple Inc. ($AAPL). The summaries of these updates suggest:

1. There are concerns about iPad sales struggling and a potential negative impact from new iPhone releases on iPad sales.
2. Various stocks are highlighted, with a focus on Apple and its performance, including $AAPL reaching a high of the day (HOD).
3. There is a mix of suggestions for stock research, trading, and buying or selling different stocks, including Apple.
4. A recurring theme is the concern about Apple's longevity and potential obsolescence within three years, as mentioned by an analyst and CNBC.
5. Apple's financial performance is discussed, with iPhone sales increasing, but iPad sales declining.
6. New iPhone models and iPads are mentioned as starting production, with implications for Apple's stock and the Asian economy.
7. There is also mention of legal action with Apple employees taking their employer to court.

Condensed news text:
There are concerns and discussions about Apple's product sales and stock performance, with particular attention to the iPad's struggles and the iPhone's impact. Analysts speculate on Apple's future and potential legal issues involving its employees. New Apple products are entering production, potentially affecting the Asian economy."
2014-07-28,97.82,99.239998,97.550003,99.019997,93.201942,55318000,"- KourtlandW tweeted a swing trade alert for $RGSE with a price target of 3 then 3.50, mentioning other stocks including $AAPL.
- Apple ($AAPL) acquired the book analytics startup BookLamp.
- Speculation around the features required for Apple's rumored iWatch to succeed.
- Apple stock $AAPL continues an upward trend.
- Financials for $EPGL were mentioned alongside other companies including $AAPL.
- Apple's iBeacon technology sees further adoption in stores like Lord & Taylor.
- Concerns are raised about Apple's hardware sales, suggesting this might be the reason behind their recent acquisitions.
- Discussions and trades around $AAPL options, with a particular focus on the $99 calls.
- The European Commission approved Apple's acquisition of Beats.
- Bose has sued Beats over alleged infringement of noise-cancellation patents.
- Traders expressed excitement as Apple's stock approached $100.
- Challenges were noted in holding $AAPL stock.
- Queries were raised regarding Apple's investment in GT Advanced Technologies and how it could be justified.
- A user acknowledged a successful move with Apple stock.

Condensed News Text:
Apple ($AAPL) acquired BookLamp, continues to gain with iBeacon expansion, and faces questions over hardware sales prompting recent acquisitions. The company’s stock is trending upwards, with traders focused on the $99 calls and an approach towards $100. The European Commission approved Apple's purchase of Beats, amidst Bose's lawsuit over noise-cancellation patents. Discussion about the reasoning behind Apple’s investment in GT Advanced Technologies is ongoing."
2014-07-29,99.330002,99.440002,98.25,98.379997,92.599541,43143000,"Apple has reduced the price of its MacBook Pro by $100. Discussions are emerging about Apple's stock value, with some opinions suggesting it could reach $500 post-split. Ford has decided to switch from BlackBerry to iPhones, indicating a positive move for Apple. There's an increase in bullish conversations around Apple's stock. Updates about the Federal Reserve's policy decision may affect the market, including stocks like Apple. Apple TV has added new channels from Fox TV NOW and CNBC. Apple has also updated its MacBook Pro with improved processors and memory. The stock is nearing an all-time high with positive sentiments around the upcoming iPhone 6 and Apple’s acquisition strategy. There are also mentions of insider trading involving Apple stock. 

Condensed news text:

Apple cuts MacBook Pro prices by $100, encouraging market sentiment, possibly aiming for a $500 stock value post-split. Ford opts for iPhones over BlackBerry. Bullish conversations around Apple increase. The Federal Reserve's decision could impact stock. Apple TV expands with Fox TV NOW and CNBC channels. Updates to MacBook Pro rolled out with speculation on iPhone 6 boosting stock near all-time highs. Insider trading alerts noted for Apple."
2014-07-30,98.440002,98.699997,97.669998,98.150002,92.383072,33010000,"NASDAQ to list Compass EMP Fund on August 1, 2014. Guide provided for using probability in Options trading for AAPL, GOOGL, and others. Discussion on no guaranteed returns in stock market, mentioning likability of AAPL. Technical analysis of Twitter (TWTR) showing a descending wedge pattern. Allegations that Apple may slow down older iPhone models to prompt users to upgrade. The Compass EMP Funds launching soon on NASDAQ. Strategies for options trading with a focus on probability illustrated. Awareness on potential off years in investing, with a positive nod towards AAPL. Detailed technical breakdown of Twitter's stock suggesting a price movement pattern. Rumor and skepticism about Apple intentionally slowing down older iPhones to encourage consumers to buy newer models. Article about a new favorite iPhone case called the Straitjacket. Observation on how tech careers are outpacing music careers. Janet Yellen of the Federal Reserve signals a positive market outlook, encouraging investors to buy. Leaks and pre-order information for the 4.7-inch iPhone 6 surfaced. Analysis on the S&P 500 nearing the 2,000 mark. Macquarie downgrades Verizon due to slowing growth, impacting related telecom stocks."
2014-07-31,97.160004,97.449997,95.330002,95.599998,89.982887,56843000,"- Technical analysis of Twitter with a descending wedge pattern is being discussed and shared among traders.
- There are day trading training videos available focusing on Emini $ES_F.
- Samsung reports a 19.6% fall in net profits and it's compared to the performance of Apple ($AAPL).
- Apple has authorized a $130 billion share buyback program, highlighting its significant financial power compared to Amazon's market cap.
- Concerns are being raised about Apple's stock performance, with a mention that it is slightly underperforming compared to NASDAQ.
- Apple is looking to boost iPad sales in India by focusing on enterprise apps.
- There's speculation or discussion about whether a large CDN (Content Delivery Network) would contribute to substantial operating expenses.
- Apple anticipates cutting about 200 jobs at Beats following an acquisition or merger.
- Government requests for Twitter user data appear to be on the rise.
- There's talk around the 'Max Pain' price point for Apple stocks as of August 1, 2014.
- A trader is withdrawing from a highly profitable trade on Apple, using it as the 'Trade of the Year', and is considering hedging strategies now.
- Key support and resistance levels for EMINI SP500 Futures and its impact on trading strategy are being shared.
- There's skepticism about the success of the potential Apple 'iTime' product.
- Options analysis for Apple is available and has been updated.
- Apple has cut the price of the MacBook Pro in India by Rs 11,000.
- Job cuts at Beats and Apple's management of the acquisition are reported.
- A comparison of smartphone market shares between different quarters and how it might affect various companies in the market is provided.

Condensed news text:
Apple ($AAPL) is conducting stock technical analysis, planning a $130 billion share buyback, focusing on enterprise apps to boost iPad sales in India, and is expected to cut about 200 jobs at Beats. Samsung's net profits fell by 19.6%, the government's data requests from Twitter are increasing, and Apple's stock performance is closely watched. There's also a mention of Apple's 'iTime' product potentially failing, an update on options analysis, a significant price cut for MacBook Pro in India, and insights into the smartphone market share."
2014-08-01,94.900002,96.620003,94.809998,96.129997,90.481758,48511000,"The extracted text primarily features various tweets from different users regarding Apple Inc. (AAPL) and stock market sentiments from a specific day in August 2014.

- Users are discussing bullish sentiments on stocks including LNT, ROP, TXN, and AAPL, with some suggesting there's manipulation in the AAPL stock/option market, expressing dissatisfaction with the SEC.
- There's mention of a WSJ report on smartphone shipment data indicating Android's market share at 85%, with Apple at 11.9%.
- Concerns about AAPL's stock not rebounding powerfully through support levels, indicating a possibility that it might fail.
- Trade ideas involving AAPL, GTAT, LULU, and SQQQ were discussed on Money Talk.
- Personal finance advice includes whether to hold or add stocks like CBL, CAH, FLT, and AAPL.
- A user mentions pulling the 'Trade of the Year' involving AAPL at a 336% profit and transitioning to a hedging strategy with SQQQ, SPY, and IWM.
- There is a mention of Apple's restructuring with Beats and a potential subliminal message to Pandora.
- Apple's new iOS partnership with IBM is referred to, potentially indicating benefits for Apple.
- There is a skeptical mention of an October iPhone 6 report.
- Apple is reportedly gearing up for the iPhone 6 release and has issued the first OS X 10.9.5 Mavericks beta to developers along with Safari seeds.

Condensed news text:
Users on Twitter are discussing various stock market sentiments and news regarding Apple Inc. (AAPL), including bullish outlooks, allegations of market manipulation, and Apple's market share. Additionally, Apple's partnerships, such as with IBM, and developments, including its restructuring with Beats and preparations for the iPhone 6 release, were highlighted. Concern over Apple's stock performance and the mention of a new OS X Mavericks beta round out the day's discussions."
2014-08-04,96.370003,96.580002,95.169998,95.589996,89.973488,39958000,"Based on the extracted tweets, the discussion revolves around trading and financial analysis of several large tech and stock market-related entities on specified dates. People are sharing thoughts on potential market movements for stocks like Apple ($AAPL), Amazon ($AMZN), Google ($GOOGL), and other market indices like $SPY and $ES_F. There's also mention of a possible intraday high and low market finder for these stocks, an analyst's speculation on a more powerful processor for Apple's iPhone 6, and a commentary on how iPad sales may be dropping because the products are too durable. Additionally, there's a mention of the importance of immigrant founders in tech companies, and a note on how global terrorism might affect investment strategies.

Condensed news text:
Market traders and analysts tweet about stock movements and forecasts for companies including Apple, Amazon, and Google, alongside index trading and strategies. Mention of Apple's potential new iPhone processor and iPad sales, immigrant contributions to tech company foundations, and investment implications of global terrorism are also highlighted."
2014-08-07,94.93,95.949997,94.099998,94.480003,89.37104,46711000,"Apple Inc. (AAPL) is nearing a two-year high in its stock price, and despite this, some investors are not inclined to short the stock. Additionally, there are reports circulating about the then-upcoming iPhone 6, suggesting it will feature an A8 SoC, 802.11ac Wi-Fi, NFC, and other improvements. There is also commentary on Apple's stock movement, indicating that after breaking its rising trend, AAPL may be entering a consolidation phase.

Condensed news text: Apple's stock approaches two-year high with investors hesitant to short; iPhone 6 rumored to include A8 chip, faster Wi-Fi, and NFC; AAPL stock may be consolidating after trend break."
2014-08-08,94.260002,94.82,93.279999,94.739998,89.616989,41865000,"Man buys 23 Burger King apple pies to stop a child from getting one; AAPL stock interacts with 50-day average; there's a sell suggestion for AAPL stock; SPY calls are successful alongside AAPL; AAPL tied to the GTAT and obscure analyst discussion; Apple faces a ban on device purchases by China's government, potentially benefiting BlackBerry; there are alerts and momentum in tech sector stocks including AAPL; trading training resources are available for Emini and AAPL; discussion on why Brian Kelly shorted AAPL; article on profiting from share buybacks mentions AAPL."
2014-08-11,95.269997,96.080002,94.839996,95.989998,90.79937,36585000,"Sam Sung, a former Apple employee, is auctioning his Apple business card. Facebook Messenger, recently separated from its parent company Facebook, has become the number one free app on the Apple App Store. Details about Apple's secretive internal training program, Apple University, have been profiled by The New York Times. Investors are showing interest in Tesla and Apple calls, with positive anticipation for the next round of activity. An investor closed half of their Apple put options at a profit."
2014-08-12,96.040001,96.879997,95.610001,95.970001,90.780479,33795000,"Two small companies are allegedly strategizing against each other with Apple potentially in the mix. Some users complained about Scottrade's website issues preventing AAPL stock purchase at desired prices. SwatOptions reported 89% profits closure on AAPL. There's discussion on what could be purchased with Apple's significant cash reserves. Reports suggest new iPad production has begun. Market volatility noted alongside job opening increases for June. Apple shareholders anticipate dividend payments. Commentary on a day with minimal market movements mentions Apple among other stocks. Critique on Apple suggests hardware innovation is insufficient for future success. There's analysis of Apple's strategy in BRIC countries. A notable increase in bullish conversations about AAPL was observed over an hour. 

Reduced News Text: 
Upstart companies' rivalry may involve Apple, while Scottrade's website issues hinder AAPL stock purchases. SwatOptions reports 89% AAPL profits and discussions arise about the use of Apple's cash reserves. New iPad production starts as market volatility contrasts with job opening growth. Shareholders expect dividends while market commentary observes minimal movement. Apple's BRIC strategy and hardware innovation are scrutinized amid a surge in bullish AAPL discussions."
2014-08-13,96.150002,97.239998,96.040001,97.239998,91.981789,31916000,"Apple seems to be embroiled in a legal battle with VirnetX, with expectations that the Federal Circuit will affirm a decision made by Judge Davis. The market is speculating on Apple's stock ($AAPL) with various charts and technical analyses indicating different potential movements. Apple has also created a tribute page for Robin Williams on iTunes. Concerning workforce diversity, Apple disclosed that 70% of its US workforce is male with 55% being white and 15% Asian. In the realm of product news, there are rumors and supposed leaks regarding the iPhone 6 and new iPad production. Amazon is reportedly making moves to compete with Square and PayPal by introducing its card reader. Speculation is building up as anticipation grows for the iPhone 6, which is expected to be unveiled on September 9, influencing Apple's stock prices. Some social media users discuss shorting Apple's stock and market movements."
2014-08-14,97.330002,97.57,96.800003,97.5,92.227737,28116000,"Podomus Capital tweeted about Hewlett-Packard (HPQ) approaching Apple (AAPL) regarding an enterprise partnership, similar to Apple's deal with IBM. Apple's stock technicals, including Fibonacci levels, were shared. Additionally, there were mentions of Apple's stock reaching a day low and discussions of overvalued stocks which included Apple. There was excitement around Michael J. Fox Foundation using smartwatches, potentially including Apple's, to aid in Parkinson's research. Traders were observing Apple's stock price movement, noting that surpassing $97.10 could negate a potential head and shoulders pattern. There was speculation that Apple may charge more for iPhones with a sapphire display, and Apple was granted permission to sell the iPhone 6 in Thailand.

Condensed news text:
- HPQ reached out to AAPL for a potential enterprise partnership.
- AAPL's stock technical analysis and Fibonacci levels were examined.
- Apple's stock hit a day low.
- Discussions and speculations on AAPL stock being overvalued.
- Michael J. Fox Foundation might use smartwatches, including AAPL's, for Parkinson's research.
- AAPL's stock price movement is under scrutiny by traders.
- Apple may price sapphire display iPhones higher.
- Apple received approval to sell the iPhone 6 in Thailand."
2014-08-15,97.900002,98.190002,96.860001,97.980003,92.68177,48951000,"National Oilwell Varco and eBay have garnered interest in the financial markets. Speculation about Apple's iWatch suggests a release date could be set for November 14th. Apple's earnings per share (EPS) and stock value are performing stronger than some may realize. The company is investing $700 million in sapphire screen technology for upcoming iPhones. Leaked photos hint at the design of the iPhone 6. Apple is facing some challenges in the China market. Additionally, the company has started storing user data on servers in China."
2014-08-18,98.489998,99.370003,97.980003,99.160004,93.797981,47572000,"Analysts are discussing Apple ($AAPL), referencing its potential bargain status and the expectation of shares reaching $115+. There's mention of an all-time high and positive earnings per share (EPS), along with speculation on new Apple products, possibly including the iPhone 6 and iWatch. Some tweets suggest strong investor interest and a view of Apple as a safe investment in the current market, with key support and resistance trading levels being identified for the stock."
2014-08-19,99.410004,100.68,99.32,100.529999,95.093887,69399000,"Apple Inc. (symbol $AAPL) shares reached a milestone hitting $100 per share for the first time since its stock split, drawing significant attention on social media platforms with various users expressing excitement over the price level. Notable investor Carl Icahn mentioned that those who invested in Apple a year prior when he called the stock ""extremely undervalued"" would have seen a 53% return including dividends. Hedge funds were reported to have increased stakes in Apple during the second quarter, with names like Tudor, Coatue, D E Shaw, and Millennium being mentioned.

Additionally, Apple achieved its highest closing price ever on this date and surpassed a $600 billion market cap once again. The stock also set a record for the most trades per second, with 5094 trades occurring in a single second. Discussions on Twitter highlighted both enthusiasm for the stock's performance and skepticism, with some users taking bearish positions through options. Apple's strong performance was linked to anticipation of new product releases.

In other news, Blackberry announced the setup of a new technology unit. The top 100 institutional owners of Apple hold an average of 2.3% stake in their portfolios. 

Condensed News Text:
Apple Inc.'s stock ($AAPL) surpassed $100 post-split, marking an all-time high and garnering investor and social media buzz. Carl Icahn highlighted a 53% return for year-long investors, and major hedge funds increased their holdings. Apple's market cap exceeded $600 billion again and set a trading record of 5094 trades in a second amid product anticipation. Meanwhile, Blackberry initiated a new tech division, and top institutions maintain a 2.3% average stake in Apple."
2014-08-20,100.440002,101.089996,99.949997,100.57,95.131729,52699000,"Apple's stock is poised for continued growth, with predictions suggesting it might surpass $102 by the end of the week. Despite a general downtrend in the U.S. markets ahead of Federal Reserve minutes and a dip in Target's stock, Apple and 14 other stocks have reached record highs. Coverage includes Apple's diversity initiatives, narrated by Denise Young Smith, the VP of Human Resources. Apple's valuation and stock performance have sparked discussions among investors and analysts.

Notable investors like Carl Icahn have previously commented on Apple's undervaluation. Apple's financial success is seen in tandem with other tech giants, hinting at a healthy state of innovation within the industry. However, there are skeptics who predict a possible future downturn to $60, potentially leading to criticism. Apple's recent performance shows stabilization around its historic peak, with the stock reaching a new record of $101.09.

There is also mention of a potential short squeeze for $KNDI, and Hewlett-Packard's (H-P) upcoming earnings report may impact tech stocks. Conversations include various other stock discussions, such as GT Advanced Technologies' ($GTAT) connection to Apple and solar energy, and the combined trillion-dollar valuation of Apple ($AAPL) and Google ($GOOG)."
2014-08-21,100.57,100.940002,100.110001,100.580002,95.141182,33478000,"Apple was issued a patent for a new image capturing device capable of continuous image capture. The company's stock, referred to by its ticker symbol $AAPL, reached a record high and continued to rise. Despite its success, some investors are considering shorting the stock. Comparisons are being made between Apple and Xiaomi, with the latter described as an Apple parody, yet noting its growth. An individual expressed regret over not trusting their intuition to execute a trade on Apple's stock, missing out on a potential profit. Apple's stock price exceeded its previous split-adjusted record close from September 19, 2012. There are also discussions on Apple's weekly trend support, suggesting a pullback or stabilization at the top of its channel. Trading training videos and live trading rooms were promoted, highlighting the potential engagement with stocks like Apple.

Condensed News Text:
Apple received a new patent for continuous image capture technology. The company's stock hit a new high but faced mixed sentiment from investors, with some looking to short sell. Comparison to Xiaomi's growth despite similarities to Apple was made. An investor regretted not acting on Apple's stock trendline. The stock surpassed its 2012 split-adjusted record close. The potential for Apple's stock to experience a pullback or to stabilize was discussed alongside promotions for trading education and live trading sessions."
2014-08-22,100.290001,101.470001,100.190002,101.32,95.841164,44184000,"Apple Inc. ($AAPL) experienced significant earnings leading to 'explosive profits,' as traders capitalized on the earnings announcement. Market participants are closely monitoring the open interest decreases in various stocks, including $AAPL, alongside other market movers. Reports indicated Apple faced a production delay due to screen issues for the upcoming iPhone 6, causing a scramble in its supply chain to meet demand. Despite this, sentiment around the company appears positive, with discussions surrounding the large size of their sapphire growing facility and the potential profit possibilities from the rumored iWatch. Influential investors like Carl Icahn likely saw profitable returns on their involvement with $AAPL.

Condensed News Text: 
Apple Inc. sees significant trading profits on earnings as it copes with iPhone 6 production delays due to screen supply issues. Market watchers note Apple's sapphire facility's scale and discuss strong returns for investors like Carl Icahn amidst the upcoming iWatch potential."
2014-08-25,101.790001,102.169998,101.279999,101.540001,96.049286,40270000,"Apple's stock ($AAPL) had a notable 5-minute candle that covered a 40-cent price range, indicating market efficiency. Meanwhile, RBC reported that Apple's off-balance-sheet commitments reached a high of $15.4 billion. The company is trading at record highs, alongside other major companies like Disney ($DIS), Netflix ($NFLX), and PepsiCo ($PEP), as the S&P 500 index crosses the 2,000 mark. Notably, Apple is the largest component of the S&P 500, a significant jump from its position when the index was at 1,000 in 1998.

Additionally, there is a mention of an #IPHONEbattery, which might refer to news or updates regarding iPhone's battery. Options trading is active for Apple and other tech giants such as Google ($GOOG) and Facebook ($FB). It's noted that smartphone usage patterns in the developing world differ from the United States.

Questions arise about whether Apple has reached its peak performance, and there is a discussion about the continuing importance of the iPad to Apple's business strategy. An Apple-related patent application is mentioned, potentially indicating ongoing innovation at the tech company.

In the world of training and trading, there are resources available for learning about day trading and live trading rooms focusing on indices and stocks like the S&P 500 ($SPX, $SPY), Apple ($AAPL), and Facebook ($FB). There's also a curated list of tweets suggested for those interested in tech giants like Microsoft ($MSFT), Twitter ($TWTR), Apple ($AAPL), Facebook ($FB), and Google ($GOOG) to find relevant information with less spam.

Condensed News Text:
Apple's stock saw significant trading efficiency, and the company's off-balance-sheet commitments reached $15.4B. Trading at record highs, Apple is a major S&P 500 component, amidst discussions of market peaks and the strategic importance of the iPad. Active options trading for tech giants and resources for trading training highlight ongoing market interest."
2014-08-26,101.419998,101.5,100.860001,100.889999,95.434425,33152000,"Hedge funds are showing increased interest in Apple ($AAPL), likely contributing to the stock's significant rally. Speculation exists around a new Apple product category to be potentially released in 2014, but details remain uncertain. There's mention of the importance of sapphire screens for new devices, possibly hinting at future iPhone designs. Discussion around the markets suggests anticipation for an Xtreme Alert related to Apple, among other stocks. California is set to mandate anti-theft 'kill switches' on smartphones, which could impact Apple and other tech companies. Sentiment analysis indicates a neutral investor outlook for Apple, Tesla, and Google after market hours.

Condensed News Text:
Apple stock rally driven by hedge fund interest; new product category release in 2014 is uncertain; sapphire screens may be significant for new iPhones; market watchers anticipate Xtreme Alert for Apple; California mandates smartphone 'kill switches'; investor sentiment remains neutral for Apple, Tesla, and Google."
2014-08-27,101.019997,102.57,100.699997,102.129997,96.607376,52369000,"Apple's stock performance is highlighted with a daily decrease of 0.64%, a weekly increase of 0.36%, and a year-to-date rise of 27.34%. The company's trend is rated at 55 out of 100. Market participants are advised to have an exit plan for every trade and to view small losses as a form of capital preservation. There are mixed sentiments among traders regarding Apple, with some taking short positions while others feel positive about the stock.

Apple's CEO Tim Cook is praised for his effective inventory management, being able to adjust to consumer preferences for iPhones, Macs, or tablets. There is speculation about a new 12.9-inch iPad being prepared for early 2015 and discussions about who might be interested in purchasing Snapchat at a $10 billion valuation, with names like Microsoft and Apple mentioned.

Rumors are circulating about Apple unveiling the iPhone 6 on September 9. Additionally, there's interest in Apple's A8 processor and how it might impact Intel's mobile CPUs. Comparisons are drawn between the marketing strategies of the iPhone 6 and Air Jordan. The market may be undervaluing Apple's iTunes and accessories segments.

In company news, Apple's Steve Wozniak visits Israel amidst regional tensions. Technical analysis indicates a compression wedge breaking out lower in Apple's stock. Dropbox is reducing prices due to increased competition in the storage market.

Lastly, a correction is noted in Apple's stock, which tends to occur when it is 22-23% above the 200-day moving average on the daily chart. 

Condensed news text: Apple's stock shows mixed performance with a slight uptick on a weekly basis but a decrease daily. The market sentiment is divided, with some investors shorting the stock while others remain bullish. CEO Tim Cook's inventory management is praised amidst talks of a new large iPad and the upcoming iPhone 6 launch. Market valuations may not fully appreciate Apple's iTunes and accessories business. Dropbox engages in a price war within the cloud storage industry. Steve Wozniak's visit to Israel occurs despite regional unrest, and Apple's stock exhibits a possible technical correction pattern."
2014-08-28,101.589996,102.779999,101.559998,102.25,96.720871,68460000,"Apple is reportedly facing a Russian invasion and there is pessimism about the US economy, despite a strong Q2 GDP. Apple stock is bullish with anticipation of a press release, leading to speculation about new products. There's expectation of significant news from Apple's special event scheduled for September 9, teasing potential reveals like the iPhone 6 and possibly an iWatch. Other tech companies are mentioned, along with Apple's interactions in the market and legal developments with Samsung. Apple's stock hits an all-time high amidst these rumors."
2014-08-29,102.860001,102.900002,102.199997,102.5,96.957352,44595000,"Apple is expected to unveil a new iPhone on September 9th. There are discussions about consumer spending habits and Apple's significant reveals, including talks about a bigger iPad to reverse sales trends, the possibility of an iWatch coming in 2015, and rumors of pay-by-touch technology in the upcoming iPhone. Speculations suggest that the iPhone 6 launch might result in ""buy on rumor, sell on news"" behavior among investors. Stock market movements related to Apple and tech stocks are actively discussed, with notable mentions of a bid by Apple to block sales of 9 Samsung phones being lost. Additionally, the S&P 500 hits a record high, with discussions about Google's Android surpassing Apple's iOS for the first time."
2014-09-02,103.059998,103.739998,102.720001,103.300003,97.714119,53564000,"Apple Inc. (AAPL) faced stock market reactions due to an alleged iCloud hack potentially affecting their security image. Despite this, some investors saw it as a buying opportunity. Discussions about the defining features of the iPhone 6, especially mobile payments, gained traction, alongside videos purportedly showing the iPhone 6. Positive movements in AAPL stock price reached record highs, encouraging bullish sentiments among traders. Speculations about the iPhone 6's design and potential were widespread, with Piper raising the AAPL target to $120. Criticisms over Apple's app rejection reasons were circulating, and concerns were raised about security following celebrity data breaches linked to iCloud. Market analysts commented on Apple's considerable market cap shifts with its stock price movements."
2014-09-03,103.099998,103.199997,98.580002,98.940002,93.589867,125421000,"Apple Inc. stock is anticipated to rise due to a ""Fab Fall."" Despite positive outlooks, critiques of iCloud's security have surfaced following a hacking incident. Discussions on Twitter highlight a mix of views regarding $AAPL's performance and future, with some users expressing long-term confidence in the company's stock, particularly before the iPhone 6 launch, while others show concern due to recent setbacks. Questions have been raised about Apple's iCloud security, especially after a law enforcement tool was reportedly used to download users' iCloud backups. Amid the iCloud hack news and Samsung's new device launch, Apple's stock experienced some volatility. Speculations are also being made about Apple's iWallet and potential new ventures. The overall sentiment on Apple is diverse, with some investors seeing the dip in stock price as a buying opportunity while others suggest caution, recommending a shift to cash positions."
2014-09-04,98.849998,100.089996,97.790001,98.120003,92.814201,85718000,"Samsung unveiled the Galaxy Note 4 without significant new features. Apple's stock experienced fluctuations with discussions ranging from denial of iCloud hacks, to the impact of leaked celebrity photos on Apple's public perception, and speculative trading ahead of the iPhone 6 launch. Ikea humorously mimicked Apple ads, while a tweet criticized BATS Global for aggregating Apple quotes. The upcoming Apple event on September 9 sparked interest with the expected announcement of the iPhone 6 and a larger screen. Market analysts had mixed reactions to Apple's situation, with some suggesting Apple's stock was undervalued, while others predicted declines. Apple was also reported to be introducing a smartwatch capable of mobile payments. Critics discussed analysts' reports on Apple as attempts to generate commissions, while others sold Apple calls and contemplated the company's market capitalization changes. There was chatter about a potential positive bias from an Oppenheimer analyst and rumors about Apple's iWatch igniting competition with Switzerland's timepiece industry."
2014-09-05,98.800003,99.389999,98.309998,98.970001,93.61824,58457000,"Apple is speculated to experience a dip in stock value on September 9th, coinciding with their product announcement day. There are rumors and anticipation surrounding the new iPhone 6 launch, with some users reporting glitches in their iPhone 5S devices just days ahead of the reveal, fueling conspiracy theories. There's a focus on the potential of the upcoming iWatch to influence the wearable technology market, especially with its rumored mobile payments feature.

Additionally, Apple plans to enhance iCloud security measures and extend two-factor authentication after recent security breaches. Analysts also suggest that Apple's plans for NFC technology may extend well beyond payments. There's talk about Apple's secretive quality control team known as 'early field failure analysis' and speculation about whether Apple's recent peak in stock price represents a failed breakout. Finally, a comparison of the five largest S&P 500 companies from March 2000 to September 2014 highlights Apple's significant market position."
2014-09-08,99.300003,99.309998,98.050003,98.360001,93.041229,46356700,"Apple is planning to launch the iPhone 6 in limited quantities on September 19, with both a 5.5-inch and a 4.7-inch model expected to be available on the same day. The company's stock, trading under the symbol $AAPL, is a point of interest, as polls and speculation around the stock's performance are active on financial forums and social media.

Ahead of the launch, anticipation is building around Apple's potential announcement of new products, including the rumored iWatch, although some voices suggest no groundbreaking innovations will be revealed. Analysts are predicting a 'vigorous' refresh cycle for Apple's product line following the event scheduled for September 9.

Some traders are advising to short the stock, predicting a decrease in Apple's share price, while others maintain a bullish outlook, setting a target price of $123 and suggesting investors hold onto their shares. Reports also include discussions about Apple's expected announcement regarding mobile payment systems utilizing NFC technology.

There is also a comparison of customer interest between the Apple and Tesla stores, as some tweets report the Tesla store as being busier. Additional information touches upon Apple's usual stock trend, which tends to drop on the day of new product events and launches as per historical data from Piper Jaffray.

In summary, there is buzz around Apple's upcoming product launch event focusing on the iPhone 6, potential new products like the iWatch, stock market predictions, and the company's foray into NFC-based mobile payments."
2014-09-09,99.080002,103.080002,96.139999,97.989998,92.691246,189846300,"Apple held a major event on September 9, 2014, during which they announced the iPhone 6, iPhone 6 Plus, and a new digital wallet with NFC capabilities. The share price of Apple ($AAPL) underwent significant fluctuations throughout the event, with an intraday high spurred by the digital wallet reveal. Despite initial excitement, concerns were raised about the Apple Watch, particularly regarding battery life and connectivity, which were not addressed during the unveiling. The Apple Watch's introduction led to mixed reactions with some skepticism on its necessity and future impact. Investor attention was also drawn to the potential for a new wave of app development for the watch. While some saw the announcement of the Apple Watch and new iPhones as a positive step, others criticized Apple for features already present in Android devices. Additionally, the event saw notable engagement from celebrities and an emphasis on Apple's substantial cash reserves exceeding $165 billion. The stock market showed varied responses, including a momentary surge during the Apple Pay announcement, though $AAPL shares experienced a drop after the event. Overall, market analysts and investors were eagerly watching Apple's every move, seeking to determine the implications of the new products on the company's stock value."
2014-09-10,98.010002,101.110001,97.760002,101.0,95.538475,100869600,"Apple held a live trading webinar during the $AAPL event and unveiled the iPhone 6 and Apple Watch. There was speculation about how the Apple Watch and Pay systems could impact various industries, such as airlines and airports. Wall Street analyzed the impact of investing in Apple stock before product announcements and considered whether the Apple Watch would be successful.

There was significant discussion on Twitter about the products introduced, with many users expressing interest in buying the new iPhone and skepticism about the Apple Watch's design comparing it unfavorably to existing iPod Nano watches.

Mizuho raised Apple's price target to $110.00, and there was a prediction that Apple's iPhone 2.0 could be embedded on the skin. However, there was a concern that the new products might not stop the stock's decline. Critics discussed the possibility of a bearish trend despite the news.

There was a mixed reaction from Wall Street after the launch, as Pacific Crest downgraded Apple from outperform to sector perform, suggesting the good news might already be priced in. Some Twitter users expressed excitement about the new products, while others were more reserved or critical.

In the market, Apple and Twitter saw gains, while eBay investors were spooked by Apple’s entry into the payments market. Apple Pay's impact on eBay and PayPal was a topic of interest. It was suggested that Apple Watch's v2 could be more transformative.

An analyst who previously warned about Apple downgraded the stock, and Apple's redesign of their responsive website was noted. Speculation about carrier strategies following the new iPhone announcement was mentioned. Apple also partnered with U2 to promote their new album with a special launch.

In summary, the news encompasses Apple's product announcements, stock price reactions, Twitter user perspectives, and implications for competitors and partners within the tech industry."
